Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Tong, SC; Li, HX; Chen, GR",,,,"Tong, SC; Li, HX; Chen, GR",,,Adaptive fuzzy decentralized control for a class of large-scale nonlinear systems,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In this paper, direct and indirect adaptive output-feedback fuzzy decentralized controllers for a class of uncertain large-scale nonlinear systems are developed. The proposed controllers do not need the availability of the state variables. By designing the state observer, the adaptive fuzzy systems, which are used to model the unknown functions, can be constructed using the state estimations, and a new hybrid adaptive fuzzy control methodology is proposed by combining the adaptive fuzzy systems with H-infinity control and the sliding mode control techniques. Based on Lyapunov stability theorem, the stability of the closed-loop systems can be verified. Moreover, the proposed overall control schemes guarantee that all the signals involved are bounded and achieve the H-infinity-tracking performance. To demonstrate the effectiveness of the proposed methods, simulation results are illustrated in this paper.",,,,,"Li, Han-Xiong/F-5276-2012; Chen, Guanrong/F-6000-2011","Li, Han-Xiong/0000-0002-0707-5940; Chen, Guanrong/0000-0003-1381-7418",,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,2004,34,1,,,,,770,775,,10.1109/TSmcb.2003.817039,0.0,,,,,,,,15369121.0,,,,,WOS:000188464600077,0
J,"Behrens, T; Rohr, K; Stiehl, HS",,,,"Behrens, T; Rohr, K; Stiehl, HS",,,Robust segmentation of tubular structures in 3-D medical images by parametric object detection and tracking,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"We present a novel approach to the coarse segmentation of tubular structures in three-dimensional (3-D) image data. Our algorithm, which requires only few initial values and minimal user interaction, can be used to initialize complex deformable models and is based on an extension of the randomized bough transform (RHT), a robust method for low-dimensional parametric object detection. Tubular structures are modeled as generalized cylinders.. By means of a discrete Kalman filter, they are tracked through 3-D space. Our extensions to the RHT are a feature adaptive selection of the sample size, expectation-dependent weighting of the input data, and a novel 3-D parameterization for straight elliptical cylinders. Experimental results obtained for 3-D synthetic as well as for 3-D medical images demonstrate the robustness of our approach w.r.t. image noise. We present the successful segmentation of tubular anatomical structures such as the aortic arc and the spinal cord.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,AUG,2003,33,4,,,,,554,561,,10.1109/TSMCB.2003.814305,0.0,,,,,,,,18238205.0,,,,,WOS:000184277100002,0
J,"Lee, HJ; Park, JB; Joo, YH",,,,"Lee, HJ; Park, JB; Joo, YH",,,Comments on Output tracking and regulation of nonlinear system based on Takagi-Sugeno fuzzy model,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"In the above paper [1], a Takagi-Sugeno (T-S) fuzzy-model-based output regulation methodology is proposed. However, since the problem formulation is incorrect, the derived design techniques may not accomplish the control objectives. We illustrate the reasons and show counterexamples.",,,,,"Joo, Young Hoon/AAU-7285-2020","Joo, Young Hoon/0000-0002-4662-1916",,,,,,,,,,,,,1083-4419,,,,,JUN,2003,33,3,,,,,521,523,,10.1109/TSMCB.2003.811124,0.0,,,,,,,,18238199.0,,,,,WOS:000183056300016,0
J,"Aguilar-Ruiz, JS; Riquelme, JC; Toro, M",,,,"Aguilar-Ruiz, JS; Riquelme, JC; Toro, M",,,Evolutionary learning of hierarchical decision rules,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper describes an approach based on evolutionary algorithms, hierarchical decision rules (HIDER), for learning rules in continuous and discrete domains. The algorithm produces a hierarchical set of rules, that is, the rules are sequentially obtained and must be, therefore, tried in order until one is found whose conditions are satisfied. Thus, the number of rules may be reduced because the rules could be inside one another. The evolutionary algorithm uses both real and binary coding for the individuals of the population. We have tested our system on real data from the UCI Repository, and the results of a ten-fold cross-validation are compared to C4.5s, C4.5Rules, See5s, and See5Rules. The experiments show that HIDER works well in practice.",,,,,"Aguilar-Ruiz, Jesus S./J-1938-2019; Riquelme, Jose C/E-6451-2010; Aguilar-Ruiz, Jesus S/L-9135-2014; Toro, Miguel/N-4227-2019","Aguilar-Ruiz, Jesus S./0000-0002-2666-293X; Riquelme, Jose C/0000-0002-8243-2186; Aguilar-Ruiz, Jesus S/0000-0002-2666-293X; Toro, Miguel/0000-0003-2271-2765",,,,,,,,,,,,,1083-4419,1941-0492,,,,APR,2003,33,2,,,,,324,331,,10.1109/TSMCB.2002.805696,0.0,,,,,,,,18238181.0,,,,,WOS:000181656500013,0
J,"Gu, IYH; Tjahjadi, T",,,,"Gu, IYH; Tjahjadi, T",,,Multiresolution feature detection using a family of isotropic bandpass filters,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper presents a novel method which uses a special type of multiscale isotropic bandpass filters to detect image landmark and corner features. The paper mainly contributes to the solutions of the following problems: 1) to define a general family of feature detectors under a unified framework that are able to enhance and detect the desired features; 2) to explain theoretically and experimentally why these feature points can be detected by the proposed detectors; and 3) to extend the detectors to multiscale versions for jointly achieving good detectability and localization where an automatic scale selection method is applied. The paper then presents several applications for detecting landmarks and corners using the proposed methods, in order to illustrate their usage. These include detecting landmarks from gesture images (of face and hand), from airborne and vehicle-borne IR landmine images, and from images containing object corners. Experiments have been performed using the proposed detectors to these applications. Some comparisons and evaluations have also been performed. The results have demonstrated the effectiveness of the proposed detectors in terms of feature detectability and localization.",,,,,"Gu, Irene Yu-Hua/D-4044-2018","Gu, Irene Yu-Hua/0000-0003-4759-7038",,,,,,,,,,,,,1083-4419,1941-0492,,,,AUG,2002,32,4,,,,,443,454,PII S 1083-4419(02)04377-7,10.1109/TSMCB.2002.1018764,0.0,,,,,,,,18238141.0,,,,,WOS:000176909200005,0
J,"Matsakis, P; Keller, JM; Wendling, L; Marjamaa, J; Sjahputera, O",,,,"Matsakis, P; Keller, JM; Wendling, L; Marjamaa, J; Sjahputera, O",,,Linguistic description of relative positions in images,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Fuzzy set methods have been used to model and manage uncertainty in various aspects of image processing, pattern recognition, and computer vision. High-level computer vision applications hold a great potential for fuzzy set theory because of its links to natural language. Linguistic scene description, a language-based interpretation of regions and their relationships, is one such application that is starting to bear the fruits of fuzzy set theoretic involvement. In this paper, we are expanding on two earlier endeavors. We introduce new families of fuzzy directional relations that rely on the computation of histograms of forces. These families preserve important relative position properties. They provide inputs to a fuzzy rule base that produces logical linguistic descriptions along with assessments as to the validity of the descriptions. Each linguistic output uses hedges from a dictionary of about 30 adverbs and other terms that can be tailored to individual users. Excellent results from several synthetic and real image examples show the applicability of this approach.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,AUG,2001,31,4,,,,,573,588,,10.1109/3477.938261,0.0,,,,,,,,18244822.0,,,,,WOS:000170320400008,0
J,"Hsu, YC; Chen, GR; Li, HX",,,,"Hsu, YC; Chen, GR; Li, HX",,,A fuzzy adaptive variable structure controller with applications to robot manipulators,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"A new adaptive fuzzy control algorithm is developed in this paper, which has a regular fuzzy controller and a supervisory control term. This control algorithm does not require the system model, but has stability assurance for the closed-loop controlled system. The design Is simple, in the sense that both the membership functions and the rule base are simple, yet generic. It can be applied to a large class of robotic and other mechanical systems.",,,,,"Li, Han-Xiong/F-5276-2012; Chen, Guanrong/F-6000-2011","Li, Han-Xiong/0000-0002-0707-5940; Chen, Guanrong/0000-0003-1381-7418",,,,,,,,,,,,,1083-4419,,,,,JUN,2001,31,3,,,,,331,340,,10.1109/3477.931517,0.0,,,,,,,,18244796.0,,,,,WOS:000169597800005,0
J,"Setnes, M; Babuska, R",,,,"Setnes, M; Babuska, R",,,Fuzzy relational classifier trained by fuzzy clustering,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"A novel approach to nonlinear classification is presented. In the training phase of the classifier, the training data is first clustered in an unsupervised way by fuzzy c-means or a similar algorithm, The class labels are not used in this step. Then, a fuzzy relation between the clusters and the class identifiers is computed, This approach allows the number of prototypes to be independent of the number of actual classes. For the classification of unseen patterns, the membership degrees of the feature vector in the dusters are first computed by using the distance measure of the clustering algorithm. Then, the output fuzzy set is obtained by relational composition. This fuzzy set contains the membership degrees of the pattern in the given classes, A crisp decision is obtained by defuzzification, which gives either a single class or a reject decision, when a unique class cannot be selected based on the available information. The principle of the proposed method is demonstrated on an artificial data set and the applicability of the method is shown on the identification of live-stock from recorded sound sequences. The obtained results are compared with two other classifiers.",,,,,"Babuska, Robert/D-6332-2012","Babuska, Robert/0000-0001-9578-8598",,,,,,,,,,,,,1083-4419,,,,,OCT,1999,29,5,,,,,619,625,,10.1109/3477.790444,0.0,,,,,,,,18252339.0,,,,,WOS:000082666700005,0
J,"Wang, CC; Tsai, CR",,,,"Wang, CC; Tsai, CR",,,Data compression by the recursive algorithm of exponential bidirectional associative memory,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"A novel data compression algorithm utilizing the histogram and the high capacity exponential bidirectional associative memory (eBAM) is presented, Since eBAM has been proved to possess high capacity and fault tolerance, it is suitable to be utilized in the data compression using the table-lookup scheme. The histogram approach is employed to extract the feature vectors in the given data, The result of the simulation of the proposed algorithm turns out to be better than the traditional methods.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,APR,1998,28,2,,,,,125,134,,10.1109/3477.662754,0.0,,,,,,,,18255931.0,,,,,WOS:000072641600001,0
J,"Yen, J; Liao, JC; Lee, BJ; Randolph, D",,,,"Yen, J; Liao, JC; Lee, BJ; Randolph, D",,,A hybrid approach to modeling metabolic systems using a genetic algorithm and simplex method,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"One of the main obstacles in applying genetic algorithms (GA's) to complex problems has been the high computational cost due to their slow convergence rate, We encountered such a difficulty in our attempt to use the classical GA for estimating parameters of a metabolic model, To alleviate this difficulty, we developed a hybrid approach that combines a GA with a stochastic variant of the simplex method in function optimization, Our motivation for developing the stochastic simplex method is to introduce a cost-effective exploration component into the conventional simplex method. In an attempt to make effective use of the simplex operation in a hybrid GA framework, we used an elite-based hybrid architecture that applies one simplex step to a top portion of the ranked population, We compared our approach with five alternative optimization techniques including a simplex-GA hybrid independently developed by Renders-Bersini (R-B) and adaptive simulated annealing (ASA), Our empirical evaluations showed that our hybrid approach for the metabolic modeling problem outperformed all other techniques in terms of accuracy and convergence rate, We used two additional function optimization problems to compare our approach with the five alternative methods, For a sin function maximization problem, our hybrid approach yields the fastest convergence rate without sacrificing the accuracy of the solution found. For De Jong's F5 function minimization problem, our hybrid approach is the second best (next to ASA), Overall, these tests showed that our hybrid approach is an effective and robust optimization technique. We further conducted an empirical study to identify major factors that affect the performance of the hybrid approach, The study indicated that 1) our elite-based hybrid GA architecture contributes significantly to the performance improvement and 2) the probabilistic simplex is more cost-effective for our hybrid architecture than is the conventional simplex, By analyzing the performance of the hybrid approach for the metabolic modeling problem, we hypothesized that the hybrid approach is particularly suitable for solving complex optimization problems the variables of which vary widely in their sensitivity to the objective function.",,,,,,"Liao, James/0000-0002-4580-7276",,,,,,,,,,,,,1083-4419,,,,,APR,1998,28,2,,,,,173,191,,10.1109/3477.662758,0.0,,,,,,,,18255935.0,,,,,WOS:000072641600005,0
J,"Barriere, C; Plamondon, R",,,,"Barriere, C; Plamondon, R",,,Human identification of letters in mixed-script handwriting: An upper bound on recognition rates,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper focuses on a reading task consisting of the identification of letters in mixed-script handwritten words. This task is performed by humans using extended or limited linguistic contest, Their performance rate is to give an upper bound on recognition rates of computer programs designed to recognize handwritten letters in mixed-script writing, Many recognition algorithms are being developed in the research community, and there is a need for establishing ways to compare them, As some effort is on its way to give large test sets with standard formats, we propose an algorithm to determine a test set of reduced size that is appropriate for the task to achieve (the type of texts or words to be recognized). Also, with respect to a particular task, we propose a method for finding an upper limit to the letter recognition rate to aim for.",,,,,"Plamondon, Réjean/O-3214-2015","Plamondon, Réjean/0000-0002-4903-7539",,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,1998,28,1,,,,,78,82,,10.1109/3477.658580,0.0,,,,,,,,18255924.0,,,,,WOS:000071692700008,0
J,"Rovithakis, GA; Christodoulou, MA",,,,"Rovithakis, GA; Christodoulou, MA",,,Neural adaptive regulation of unknown nonlinear dynamical systems,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"With this paper we extend our previous work on the subject, by including the case where the number of control inputs is different from the number of states which is frequently faced in control engineering problems. Uniform ultimate boundedness of the slate and uniform boundedness of all other signals in the dosed loop is guaranteed, Robustness of our algorithm due to the presence of a modeling error term which has linear growth with unknown growth coefficient is also established, Finally, the applicability of our control scheme is highlighted via simulation results.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,OCT,1997,27,5,,,,,810,822,,10.1109/3477.623234,0.0,,,,,,,,18263091.0,,,,,WOS:A1997XX03800006,0
J,"Sayyarrodsari, B; Homaifar, A",,,,"Sayyarrodsari, B; Homaifar, A",,,The role of ''hierarchy'' in the design of fuzzy logic controllers,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper investigates the role of hierarchy in thr systematic approach to the design of fuzzy logic controllers (FLC's), The I;ey concept here is that the implementation of fuzzy engines at higher levels of the control hierarchy (where more reasoning is involved) yields more versatile fuzzy controllers with generally fewer control rules. At the same time, the structured nature of a hierarchical approach considerably simplifies the design procedure.",,,,,,,,,,,,,,,,,,,1083-4419,,,,,FEB,1997,27,1,,,,,108,118,,10.1109/3477.552190,0.0,,,,,,,,18255844.0,,,,,WOS:A1997WD89200010,0
J,"Dorigo, M; Maniezzo, V; Colorni, A",,,,"Dorigo, M; Maniezzo, V; Colorni, A",,,Ant system: Optimization by a colony of cooperating agents,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"An analogy with the way ant colonies function has suggested the definition of a new computational paradigm, which we call Ant System. We propose it as a viable new approach to stochastic combinatorial optimization. The main characteristics of this model are positive feedback, distributed computation, and the use of a constructive greedy heuristic. Positive feedback accounts for rapid discovery of good solutions, distributed computation avoids premature convergence, and the greedy heuristic helps find acceptable solutions in the early stages of the search process. We apply the proposed methodology to the classical Traveling Salesman Problem (TSP), and report simulation results. We also discuss parameter selection and the early setups of the model, and compare it with tabu search and simulated annealing using TSP. To demonstrate the robustness of the approach, we show how the Ant System (AS) can be applied to other optimization problems like the asymmetric traveling salesman, the quadratic assignment and the job-shop scheduling. Finally we discuss the salient characteristics-global data structure revision, distributed communication and probabilistic transitions of the AS.",,,,,"Dorigo, Marco/B-5664-2013; Maniezzo, Vittorio/AAQ-5096-2021","Dorigo, Marco/0000-0002-3971-0507; Maniezzo, Vittorio/0000-0002-1220-1235",,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,1996,26,1,,,,,29,41,,10.1109/3477.484436,0.0,,,,,,,,18263004.0,,,,,WOS:A1996UC99900003,0
J,"Mallapragada, G; Ray, A; Jin, X",,,,"Mallapragada, Goutham; Ray, Asok; Jin, Xin",,,Symbolic Dynamic Filtering and Language Measure for Behavior Identification of Mobile Robots,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper presents a procedure for behavior identification of mobile robots, which requires limited or no domain knowledge of the underlying process. While the features of robot behavior are extracted by symbolic dynamic filtering of the observed time series, the behavior patterns are classified based on language measure theory. The behavior identification procedure has been experimentally validated on a networked robotic test bed by comparison with commonly used tools, namely, principal component analysis for feature extraction and Bayesian risk analysis for pattern classification.",,,,,"Jin, Xin/H-5022-2012","Jin, Xin/0000-0001-7746-5955",,,,,,,,,,,,,1083-4419,1941-0492,,,,JUN,2012,42,3,,,,,647,659,,10.1109/TSMCB.2011.2172419,0.0,,,,,,,,22067436.0,,,,,WOS:000304163200006,0
J,"Pang, SN; Ban, T; Kadobayashi, Y; Kasabov, NK",,,,"Pang, Shaoning; Ban, Tao; Kadobayashi, Youki; Kasabov, Nikola K.",,,LDA Merging and Splitting With Applications to Multiagent Cooperative Learning and System Alteration,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"To adapt linear discriminant analysis ( LDA) to realworld applications, there is a pressing need to equip it with an incremental learning ability to integrate knowledge presented by one-pass data streams, a functionality to join multiple LDA models to make the knowledge sharing between independent learning agents more efficient, and a forgetting functionality to avoid reconstruction of the overall discriminant eigenspace caused by some irregular changes. To this end, we introduce two adaptive LDA learning methods: LDA merging and LDA splitting. These provide the benefits of ability of online learning with one-pass data streams, retained class separability identical to the batch learning method, high efficiency for knowledge sharing due to condensed knowledge representation by the eigenspace model, and more preferable time and storage costs than traditional approaches under common application conditions. These properties are validated by experiments on a benchmark face image data set. By a case study on the application of the proposed method to multiagent cooperative learning and system alternation of a face recognition system, we further clarified the adaptability of the proposed methods to complex dynamic learning tasks.",,,,,,"Kasabov, Nikola/0000-0003-4433-7521",,,,,,,,,,,,,1083-4419,1941-0492,,,,APR,2012,42,2,,,SI,,552,564,,10.1109/TSMCB.2011.2169056,0.0,,,,,,,,22042169.0,,,,,WOS:000302097000021,0
J,"D'Ulizia, A; Ferri, F; Grifoni, P",,,,"D'Ulizia, Arianna; Ferri, Fernando; Grifoni, Patrizia",,,A Learning Algorithm for Multimodal Grammar Inference,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"The high costs of development and maintenance of multimodal grammars in integrating and understanding input in multimodal interfaces lead to the investigation of novel algorithmic solutions in automating grammar generation and in updating processes. Many algorithms for context-free grammar inference have been developed in the natural language processing literature. An extension of these algorithms toward the inference of multimodal grammars is necessary for multimodal input processing. In this paper, we propose a novel grammar inference mechanism that allows us to learn a multimodal grammar from its positive samples of multimodal sentences. The algorithm first generates the multimodal grammar that is able to parse the positive samples of sentences and, afterward, makes use of two learning operators and the minimum description length metrics in improving the grammar description and in avoiding the over-generalization problem. The experimental results highlight the acceptable performances of the algorithm proposed in this paper since it has a very high probability of parsing valid sentences.",,,,,"D'Ulizia, Arianna/B-3766-2009; Grifoni, Patrizia/G-4006-2014; Grifoni, Patrizia/AAQ-3361-2020; Ferri, Fernando/K-1341-2014","D'Ulizia, Arianna/0000-0002-7565-5963; Grifoni, Patrizia/0000-0003-4298-5437; Grifoni, Patrizia/0000-0003-4298-5437; Ferri, Fernando/0000-0001-9963-3315",,,,,,,,,,,,,1083-4419,1941-0492,,,,DEC,2011,41,6,,,,,1495,1510,,10.1109/TSMCB.2011.2155057,0.0,,,,,,,,21724519.0,,,,,WOS:000297342100005,0
J,"Luque, NR; Garrido, JA; Carrillo, RR; Coenen, OJMD; Ros, E",,,,"Rafael Luque, Niceto; Alberto Garrido, Jesus; Rafael Carrillo, Richard; Coenen, Olivier J-M. D.; Ros, Eduardo",,,Cerebellarlike Corrective Model Inference Engine for Manipulation Tasks,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper presents how a simple cerebellumlike architecture can infer corrective models in the framework of a control task when manipulating objects that significantly affect the dynamics model of the system. The main motivation of this paper is to evaluate a simplified bio-mimetic approach in the framework of a manipulation task. More concretely, the paper focuses on how the model inference process takes place within a feedforward control loop based on the cerebellar structure and on how these internal models are built up by means of biologically plausible synaptic adaptation mechanisms. This kind of investigation may provide clues on how biology achieves accurate control of non-stiff-joint robot with low-power actuators which involve controlling systems with high inertial components. This paper studies how a basic temporal-correlation kernel including long-term depression (LTD) and a constant long-term potentiation (LTP) at parallel fiber-Purkinje cell synapses can effectively infer corrective models. We evaluate how this spike-timing-dependent plasticity correlates sensorimotor activity arriving through the parallel fibers with teaching signals (dependent on error estimates) arriving through the climbing fibers from the inferior olive. This paper addresses the study of how these LTD and LTP components need to be well balanced with each other to achieve accurate learning. This is of interest to evaluate the relevant role of homeostatic mechanisms in biological systems where adaptation occurs in a distributed manner. Furthermore, we illustrate how the temporal-correlation kernel can also work in the presence of transmission delays in sensorimotor pathways. We use a cerebellumlike spiking neural network which stores the corrective models as well-structured weight patterns distributed among the parallel fibers to Purkinje cell connections.",,,,,"Ros, Eduardo/B-1107-2012; Luque, Niceto Rafael/AAK-7407-2020; Garrido, Jesus A/J-3892-2014","Ros, Eduardo/0000-0001-6613-5256; Luque, Niceto Rafael/0000-0002-0626-5048; Garrido, Jesus A/0000-0001-6648-7075; Carrillo, Richard R./0000-0003-3359-4565",,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,2011,41,5,,,,,1299,1312,,10.1109/TSMCB.2011.2138693,0.0,,,,,,,,21536535.0,,,,,WOS:000295012000011,0
J,"Wang, F",,,,"Wang, Fei",,,Semisupervised Metric Learning by Maximizing Constraint Margin,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Distance-metric learning is an old problem that has been researched in the supervised-learning field for a very long time. In this paper, we consider the problem of learning a proper distance metric under the guidance of some weak supervisory information. Specifically, this information is in the form of pair-wise constraints which specify whether a pair of data points is in the same class (must-link constraints) or in different classes (cannot-link constraints). Given those constraints, our algorithm aims to learn a distance metric under which the points with must-link constraints are pushed as close as possible, while simultaneously, the points with cannot-link constraints are pulled away as far as possible. The kernelized version of our algorithm is also derived to tackle the nonlinear problem. Moreover, since in many cases, the data objects, such as images and videos, are more naturally represented as higher order tensors than vectors, we also extend our algorithm to learn the metrics directly from the tensors. Finally, experimental results are presented to show the effectiveness of our method.",,,,,,"Wang, Fei/0000-0001-9459-9461",,,,,,,,,,,,,1083-4419,1941-0492,,,,AUG,2011,41,4,,,,,931,939,,10.1109/TSMCB.2010.2101593,0.0,,,,,,,,21257382.0,,,,,WOS:000293708200004,0
J,"Xing, LN; Rohlfshagen, P; Chen, YW; Yao, X",,,,"Xing, Li-Ning; Rohlfshagen, Philipp; Chen, Ying-Wu; Yao, Xin",,,A Hybrid Ant Colony Optimization Algorithm for the Extended Capacitated Arc Routing Problem,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"The capacitated arc routing problem (CARP) is representative of numerous practical applications, and in order to widen its scope, we consider an extended version of this problem that entails both total service time and fixed investment costs. We subsequently propose a hybrid ant colony optimization (ACO) algorithm (HACOA) to solve instances of the extended CARP. This approach is characterized by the exploitation of heuristic information, adaptive parameters, and local optimization techniques: Two kinds of heuristic information, arc cluster information and arc priority information, are obtained continuously from the solutions sampled to guide the subsequent optimization process. The adaptive parameters ease the burden of choosing initial values and facilitate improved and more robust results. Finally, local optimization, based on the two-opt heuristic, is employed to improve the overall performance of the proposed algorithm. The resulting HACOA is tested on four sets of benchmark problems containing a total of 87 instances with up to 140 nodes and 380 arcs. In order to evaluate the effectiveness of the proposed method, some existing capacitated arc routing heuristics are extended to cope with the extended version of this problem; the experimental results indicate that the proposed ACO method outperforms these heuristics.",,,,,"XING, Lining/GRO-1108-2022; YAO, XIN/W-2158-2018","YAO, XIN/0000-0001-8837-4442",,,,,,,,,,,,,1083-4419,,,,,AUG,2011,41,4,,,,,1110,1123,,10.1109/TSMCB.2011.2107899,0.0,,,,,,,,21324786.0,,,,,WOS:000293708200019,0
J,"Gao, XB; Wang, B; Tao, DC; Li, XL",,,,"Gao, Xinbo; Wang, Bin; Tao, Dacheng; Li, Xuelong",,,A Relay Level Set Method for Automatic Image Segmentation,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"This paper presents a new image segmentation method that applies an edge-based level set method in a relay fashion. The proposed method segments an image in a series of nested subregions that are automatically created by shrinking the stabilized curves in their previous subregions. The final result is obtained by combining all boundaries detected in these subregions. The proposed method has the following three advantages: 1) It can be automatically executed without human-computer interactions; 2) it applies the edge-based level set method with relay fashion to detect all boundaries; and 3) it automatically obtains a full segmentation without specifying the number of relays in advance. The comparison experiments illustrate that the proposed method performs better than the representative level set methods, and it can obtain similar or better results compared with other popular segmentation algorithms.",,,,,"Tao, Dacheng/A-5449-2012; Li, Xuelong/ABF-3381-2020; Wang, Bin/M-9701-2019; li, xiang/GWM-6319-2022; Li, Xuelong/Z-3785-2019","Wang, Bin/0000-0003-1118-3618; Li, Xuelong/0000-0002-0019-4197",,,,,,,,,,,,,1083-4419,1941-0492,,,,APR,2011,41,2,,,,,518,525,,10.1109/TSMCB.2010.2065800,0.0,,,,,,,,20875975.0,,,,,WOS:000288454300017,0
J,"Adnan, M; Alhajj, R",,,,"Adnan, Muhaimenul; Alhajj, Reda",,,A Bounded and Adaptive Memory-Based Approach to Mine Frequent Patterns From Very Large Databases,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,"Most of the existing methods to solve the problem of association rules mining (ARM) rely on special data structures to project the database (either totally or partially) in the primary memory. Traditionally, these data structures reside in the main memory and rely on the existing paging mechanism of the virtual memory manager (VMM) to handle the storage problem when they go out of the primary memory. Typically, VMM stores the overloaded data into the secondary memory based on some preassumed memory usage criteria. However, this direct and unplanned use of virtual memory results in an unpredictable behavior or thrashing, as depicted by some of the works described in the literature. This problem is tackled in this paper by presenting an ARM model capable of mining a transactional database, regardless of its size and without relying on the underlying VMM; the proposed approach could use only a bounded portion of the primary memory and this gives the opportunity to assign other parts of the main memory to other tasks with different priority. In other words, we propose a specialized memory management system which caters to the needs of the ARM model in such a way that the proposed data structure is constructed in the available allocated primary memory first. If at any point the structure grows out of the allocated memory quota, it is forced to be partially saved on secondary memory. The secondary memory version of the structure is accessed in a block-by-block basis so that both the spatial and temporal localities of the I/O access are optimized. Thus, the proposed framework takes control of the virtual memory access and hence manages the required virtual memory in an optimal way to the best benefit of the mining process to be served. Several clever data structures are used to facilitate these optimizations. Our method has the additional advantage that other tasks of different priorities may run concurrently with the main mining task with as little interference as possible because we do not rely on the default paging mechanism of the VMM. The reported test results demonstrate the applicability and effectiveness of the proposed approach.",,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,FEB,2011,41,1,,,,,154,172,,10.1109/TSMCB.2010.2048900,0.0,,,,,,,,20483688.0,,,,,WOS:000286388300013,0
